"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2025-01-07","PHX",101,104,31,59,0.5254237288135594,8,33,0.24242424242424243,0.24242424242424243,18,38,24,24,0,0.6129032258064516,0.6551724137931034,1,0.358695652173913,0.5102538043478261,0.4673913043478261,0.515,4,5,0.0847457627118644,0,0
"2025-01-12","PHX",99,120,25,46,0.5434782608695652,17,41,0.4146341463414634,0.4146341463414634,19,30,20,48,3,0.6,0.6,0.9411764705882353,0.47126436781609193,0.5334327586206896,0.5804597701149425,0.6210526315789474,0,1,0.021739130434782608,1,0.024390243902439025
"2025-01-15","UTA",100,112,27,50,0.54,16,43,0.37209302325581395,0.38095238095238093,10,36,18,36,12,0.6666666666666666,0.75,0.75,0.46236559139784944,0.511254347826087,0.5483870967741935,0.5606060606060606,6,6,0.12,0,0
"2025-01-17","CHI",102,123,34,55,0.6181818181818182,14,40,0.35,0.35,13,46,22,33,9,0.6764705882352942,0.71875,0.7857142857142857,0.42105263157894735,0.5583031578947368,0.5789473684210527,0.6089108910891089,4,1,0.01818181818181818,1,0.025
"2025-01-20","DAL",97,105,32,56,0.5714285714285714,6,32,0.1875,0.1875,23,30,34,12,6,0.46875,0.5555555555555556,0.6666666666666666,0.36363636363636365,0.5468869318181818,0.4659090909090909,0.5303030303030303,10,7,0.125,0,0
"2025-01-22","MEM",103,132,28,51,0.5490196078431373,21,47,0.44680851063829785,0.44680851063829785,13,38,18,51,12,0.6785714285714286,0.7037037037037037,0.8095238095238095,0.47959183673469385,0.5605749999999999,0.6071428571428571,0.6346153846153846,2,4,0.0784313725490196,0,0
"2025-01-24","POR",95,102,21,41,0.5121951219512195,11,38,0.2894736842105263,0.2972972972972973,27,16,26,27,6,0.38095238095238093,0.42105263157894735,0.8181818181818182,0.4810126582278481,0.5981474358974359,0.47468354430379744,0.5257731958762887,4,6,0.14634146341463414,0,0
"2025-01-25","NOP",99,92,24,53,0.4528301886792453,8,31,0.25806451612903225,0.25806451612903225,20,28,20,21,3,0.5833333333333334,0.6666666666666666,0.875,0.36904761904761907,0.47805476190476187,0.42857142857142855,0.4742268041237113,6,5,0.09433962264150944,0,0
"2025-01-27","LAL",95,112,38,58,0.6551724137931034,6,28,0.21428571428571427,0.21428571428571427,18,34,42,15,3,0.4473684210526316,0.5,0.8333333333333334,0.32558139534883723,0.5615261627906977,0.5465116279069767,0.5842105263157895,8,3,0.05172413793103448,0,0
"2025-01-29","BKN",91,104,29,48,0.6041666666666666,10,32,0.3125,0.3125,16,36,22,27,3,0.6206896551724138,0.6666666666666666,0.9,0.4,0.559658125,0.55,0.5842696629213483,4,7,0.14583333333333334,0,0
"2025-01-31","LAC",97,112,33,53,0.6226415094339622,11,28,0.39285714285714285,0.39285714285714285,13,36,30,24,9,0.5454545454545454,0.6206896551724138,0.7272727272727273,0.345679012345679,0.599312962962963,0.6111111111111112,0.6166666666666667,8,2,0.03773584905660377,1,0.03571428571428571
