"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2025-02-27","NOP",96,124,33,57,0.5789473684210527,17,47,0.3617021276595745,0.3617021276595745,7,24,42,39,12,0.36363636363636365,0.46153846153846156,0.7647058823529411,0.4519230769230769,0.5355451923076923,0.5625,0.5694444444444444,14,5,0.08771929824561403,1,0.02127659574468085
"2025-02-28","NOP",93,108,33,59,0.559322033898305,11,28,0.39285714285714285,0.4074074074074074,9,42,24,21,12,0.6363636363636364,0.75,0.6363636363636364,0.3218390804597701,0.526421511627907,0.5689655172413793,0.5806451612903226,10,3,0.05084745762711865,0,0
"2025-03-02","MIN",99,116,18,40,0.45,21,52,0.40384615384615385,0.40384615384615385,17,22,14,51,12,0.6111111111111112,0.6111111111111112,0.8095238095238095,0.5652173913043478,0.5081375,0.5380434782608695,0.58,0,7,0.175,0,0
"2025-03-04","LAC",92,117,35,53,0.660377358490566,8,30,0.26666666666666666,0.26666666666666666,23,46,24,18,6,0.6571428571428571,0.6764705882352942,0.75,0.3614457831325301,0.49906927710843374,0.5662650602409639,0.6157894736842106,2,3,0.05660377358490566,0,0
"2025-03-07","DEN",106,149,36,57,0.631578947368421,21,40,0.525,0.525,14,54,18,54,9,0.75,0.8181818181818182,0.8571428571428571,0.41237113402061853,0.5422087628865979,0.6958762886597938,0.7028301886792453,6,2,0.03508771929824561,0,0
"2025-03-09","DAL",96,116,26,46,0.5652173913043478,17,42,0.40476190476190477,0.40476190476190477,13,28,24,45,6,0.5384615384615384,0.5384615384615384,0.8823529411764706,0.4772727272727273,0.5658892045454545,0.5852272727272727,0.6170212765957447,0,4,0.08695652173913043,0,0
"2025-03-10","MEM",97,120,23,40,0.575,17,46,0.3695652173913043,0.37777777777777777,23,24,22,42,9,0.5217391304347826,0.5454545454545454,0.8235294117647058,0.5348837209302325,0.557244705882353,0.563953488372093,0.6071428571428571,2,2,0.05,0,0
"2025-03-12","HOU",95,111,28,50,0.56,12,38,0.3157894736842105,0.3157894736842105,19,30,26,30,6,0.5357142857142857,0.5357142857142857,0.8333333333333334,0.4318181818181818,0.5481954022988506,0.5227272727272727,0.5606060606060606,0,8,0.16,0,0
"2025-03-14","SAC",95,106,32,49,0.6530612244897959,8,32,0.25,0.25,18,36,28,21,3,0.5625,0.6,0.875,0.3950617283950617,0.4821191358024692,0.5432098765432098,0.5955056179775281,4,3,0.061224489795918366,0,0
"2025-03-16","LAL",94,107,21,42,0.5,14,39,0.358974358974359,0.358974358974359,23,26,16,27,15,0.6190476190476191,0.6842105263157895,0.6428571428571429,0.48148148148148145,0.5764296296296296,0.5185185185185185,0.5691489361702128,4,4,0.09523809523809523,0,0
"2025-03-17","TOR",95,89,21,52,0.40384615384615385,10,35,0.2857142857142857,0.2857142857142857,17,22,20,27,3,0.5238095238095238,0.6111111111111112,0.9,0.40229885057471265,0.5261586206896551,0.41379310344827586,0.45408163265306123,6,4,0.07692307692307693,0,0
"2025-03-19","CHI",99,121,34,52,0.6538461538461539,15,38,0.39473684210526316,0.39473684210526316,8,32,36,39,6,0.47058823529411764,0.5,0.8666666666666667,0.4222222222222222,0.4919111111111111,0.6277777777777778,0.6436170212765957,4,6,0.11538461538461539,0,0
"2025-03-21","CLE",96,112,25,49,0.5102040816326531,17,45,0.37777777777777777,0.37777777777777777,11,20,30,42,9,0.4,0.43478260869565216,0.8235294117647058,0.4787234042553192,0.512111170212766,0.5372340425531915,0.56,4,2,0.04081632653061224,1,0.022222222222222223
"2025-03-24","MIL",90,106,25,44,0.5681818181818182,12,39,0.3076923076923077,0.3076923076923077,20,28,22,30,6,0.56,0.6363636363636364,0.8333333333333334,0.46987951807228917,0.5175861445783133,0.5180722891566265,0.5526315789473685,6,3,0.06818181818181818,1,0.02564102564102564
"2025-03-26","BOS",95,132,23,37,0.6216216216216216,22,52,0.4230769230769231,0.4230769230769231,20,26,20,60,6,0.5652173913043478,0.5652173913043478,0.9090909090909091,0.5842696629213483,0.5289730337078652,0.6292134831460674,0.6565656565656566,0,2,0.05405405405405406,1,0.019230769230769232
"2025-03-28","MIN",93,124,28,50,0.56,19,39,0.48717948717948717,0.5,11,32,24,45,12,0.5714285714285714,0.6956521739130435,0.7894736842105263,0.43820224719101125,0.5949749999999999,0.6348314606741573,0.6595744680851063,10,4,0.08,0,0
"2025-03-30","HOU",103,148,38,67,0.5671641791044776,18,31,0.5806451612903226,0.5806451612903226,18,42,34,48,6,0.5526315789473685,0.6176470588235294,0.8888888888888888,0.3163265306122449,0.5823668367346939,0.6632653061224489,0.6788990825688074,8,5,0.07462686567164178,0,0
"2025-04-01","MIL",96,133,34,45,0.7555555555555555,17,29,0.5862068965517241,0.5862068965517241,14,32,36,48,3,0.47058823529411764,0.47058823529411764,0.9411764705882353,0.3918918918918919,0.5866858108108108,0.8040540540540541,0.83125,0,0,0,0,0
"2025-04-04","BOS",93,123,31,48,0.6458333333333334,14,39,0.358974358974359,0.358974358974359,19,32,30,36,6,0.5161290322580645,0.5714285714285714,0.8571428571428571,0.4482758620689655,0.5224633720930232,0.5977011494252874,0.6354166666666666,6,2,0.041666666666666664,0,0
"2025-04-06","NYK",93,112,28,46,0.6086956521739131,12,28,0.42857142857142855,0.4444444444444444,20,40,16,24,12,0.7142857142857143,0.7692307692307693,0.6666666666666666,0.3783783783783784,0.5986479452054795,0.6216216216216216,0.6529411764705882,4,3,0.06521739130434782,0,0
"2025-04-08","GSW",100,133,30,53,0.5660377358490566,15,40,0.375,0.38461538461538464,28,34,26,42,3,0.5666666666666667,0.6296296296296297,0.9333333333333333,0.43010752688172044,0.5144934782608696,0.5645161290322581,0.6064814814814815,6,3,0.05660377358490566,1,0.025
"2025-04-09","OKC",100,125,33,56,0.5892857142857143,12,30,0.4,0.41379310344827586,23,24,42,36,0,0.36363636363636365,0.41379310344827586,1,0.3488372093023256,0.5930488235294117,0.5930232558139535,0.6313131313131313,8,3,0.05357142857142857,0,0
"2025-04-11","SAS",98,98,26,56,0.4642857142857143,13,34,0.38235294117647056,0.38235294117647056,7,32,20,36,3,0.6153846153846154,0.6153846153846154,0.9230769230769231,0.37777777777777777,0.5035294444444445,0.5055555555555555,0.5268817204301075,0,9,0.16071428571428573,1,0.029411764705882353
"2025-04-13","SAC",90,109,32,54,0.5925925925925926,14,34,0.4117647058823529,0.4117647058823529,3,36,28,39,3,0.5625,0.6428571428571429,0.9285714285714286,0.38636363636363635,0.4987073863636363,0.6022727272727273,0.6193181818181818,8,1,0.018518518518518517,0,0
