"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2025-01-11","POR",96,98,23,50,0.46,13,45,0.28888888888888886,0.29545454545454547,13,26,20,33,6,0.5652173913043478,0.65,0.8461538461538461,0.47368421052631576,0.5678707446808511,0.4473684210526316,0.47115384615384615,6,4,0.08,1,0.022222222222222223
"2025-01-13","LAC",100,109,32,57,0.5614035087719298,13,36,0.3611111111111111,0.3611111111111111,6,44,20,18,21,0.6875,0.7333333333333333,0.46153846153846156,0.3870967741935484,0.5318586021505377,0.553763440860215,0.5618556701030928,4,3,0.05263157894736842,0,0
"2025-01-15","LAL",94,117,34,56,0.6071428571428571,13,34,0.38235294117647056,0.38235294117647056,10,44,24,33,6,0.6470588235294118,0.6666666666666666,0.8461538461538461,0.37777777777777777,0.4967533707865169,0.5944444444444444,0.609375,2,6,0.10714285714285714,0,0
"2025-01-17","DEN",98,133,34,59,0.576271186440678,16,33,0.48484848484848486,0.48484848484848486,17,46,22,36,12,0.6764705882352942,0.696969696969697,0.75,0.358695652173913,0.5565668478260869,0.6304347826086957,0.665,2,0,0,0,0
"2025-01-19","SAS",99,107,26,51,0.5098039215686274,15,40,0.375,0.375,10,32,20,36,9,0.6153846153846154,0.7272727272727273,0.8,0.43956043956043955,0.5451675824175825,0.532967032967033,0.5404040404040404,8,6,0.11764705882352941,0,0
"2025-01-21","POR",95,116,28,44,0.6363636363636364,15,43,0.3488372093023256,0.3488372093023256,15,28,28,33,12,0.5,0.6086956521739131,0.7333333333333333,0.4942528735632184,0.5459810344827586,0.5804597701149425,0.5918367346938775,10,3,0.06818181818181818,0,0
"2025-01-23","MIL",99,125,28,58,0.4827586206896552,18,40,0.45,0.45,15,32,24,48,6,0.5714285714285714,0.5925925925925926,0.8888888888888888,0.40816326530612246,0.5482372448979591,0.5612244897959183,0.5841121495327103,2,3,0.05172413793103448,0,0
"2025-01-25","BKN",97,97,16,40,0.4,14,40,0.35,0.35,23,20,12,39,3,0.625,0.7692307692307693,0.9285714285714286,0.5,0.520411875,0.4625,0.5271739130434783,6,6,0.15,0,0
"2025-01-27","ORL",110,119,31,59,0.5254237288135594,14,39,0.358974358974359,0.3684210526315789,15,40,22,36,6,0.6451612903225806,0.7407407407407407,0.8571428571428571,0.3979591836734694,0.547901030927835,0.5306122448979592,0.5458715596330275,8,2,0.03389830508474576,0,0
"2025-01-29","CLE",95,126,41,58,0.7068965517241379,13,42,0.30952380952380953,0.3170731707317073,5,44,38,21,18,0.5365853658536586,0.5789473684210527,0.5384615384615384,0.42,0.536340909090909,0.605,0.6188118811881188,6,3,0.05172413793103448,1,0.023809523809523808
"2025-02-01","SAS",97,103,26,55,0.4727272727272727,12,36,0.3333333333333333,0.3333333333333333,15,34,18,30,6,0.6538461538461539,0.7727272727272727,0.8333333333333334,0.3956043956043956,0.5438280219780219,0.4835164835164835,0.515,8,5,0.09090909090909091,0,0
"2025-02-04","CHI",103,133,29,50,0.58,19,41,0.4634146341463415,0.475,18,34,24,54,3,0.5862068965517241,0.6071428571428571,0.9473684210526315,0.45054945054945056,0.48943333333333333,0.6318681318681318,0.6584158415841584,2,3,0.06,0,0
"2025-02-05","PHI",97,101,25,56,0.44642857142857145,12,40,0.3,0.3076923076923077,15,24,26,30,6,0.48,0.5,0.8333333333333334,0.4166666666666667,0.5462789473684211,0.4479166666666667,0.47641509433962265,2,4,0.07142857142857142,0,0
"2025-02-07","BKN",93,102,29,56,0.5178571428571429,10,37,0.2702702702702703,0.2702702702702703,14,16,42,27,3,0.27586206896551724,0.32,0.9,0.3978494623655914,0.483933870967742,0.4731182795698925,0.5,8,5,0.08928571428571429,0,0
"2025-02-10","BOS",90,103,22,32,0.6875,17,53,0.32075471698113206,0.32075471698113206,8,22,22,39,12,0.5,0.5,0.7647058823529411,0.6235294117647059,0.5492182352941176,0.5588235294117647,0.5852272727272727,0,2,0.0625,0,0
"2025-02-12","OKC",96,115,28,49,0.5714285714285714,15,39,0.38461538461538464,0.38461538461538464,14,24,32,30,15,0.42857142857142855,0.48,0.6666666666666666,0.4431818181818182,0.5396971590909091,0.5738636363636364,0.6052631578947368,6,5,0.10204081632653061,0,0
"2025-02-13","DAL",97,118,33,54,0.6111111111111112,13,36,0.3611111111111111,0.37142857142857144,13,30,36,39,0,0.45454545454545453,0.46875,1,0.4,0.5473185393258427,0.5833333333333334,0.6082474226804123,2,4,0.07407407407407407,0,0
"2025-02-21","TOR",100,111,21,48,0.4375,17,43,0.3953488372093023,0.40476190476190477,18,20,22,45,6,0.47619047619047616,0.5263157894736842,0.8823529411764706,0.4725274725274725,0.5141788888888889,0.510989010989011,0.5392156862745098,4,3,0.0625,0,0
"2025-02-23","MIL",97,120,30,47,0.6382978723404256,14,39,0.358974358974359,0.358974358974359,18,28,32,33,9,0.4666666666666667,0.5185185185185185,0.7857142857142857,0.45348837209302323,0.5685709302325581,0.5930232558139535,0.631578947368421,6,2,0.0425531914893617,1,0.02564102564102564
"2025-02-24","ATL",96,98,31,53,0.5849056603773585,9,35,0.2571428571428571,0.2571428571428571,9,40,22,27,0,0.6451612903225806,0.7142857142857143,1,0.3977272727272727,0.5895022727272727,0.5056818181818182,0.5268817204301075,6,4,0.07547169811320754,0,0
"2025-02-26","ATL",93,109,29,49,0.5918367346938775,12,32,0.375,0.3870967741935484,15,42,16,24,12,0.7241379310344828,0.8076923076923077,0.6666666666666666,0.3950617283950617,0.556970625,0.5802469135802469,0.6067415730337079,6,2,0.04081632653061224,0,0
"2025-02-28","IND",92,120,26,49,0.5306122448979592,21,39,0.5384615384615384,0.5526315789473685,5,36,16,51,12,0.6923076923076923,0.782608695652174,0.8095238095238095,0.4431818181818182,0.5394614942528735,0.6534090909090909,0.6521739130434783,6,4,0.08163265306122448,0,0
"2025-03-02","NYK",99,116,32,51,0.6274509803921569,14,44,0.3181818181818182,0.32558139534883723,10,30,34,36,6,0.46875,0.5357142857142857,0.8571428571428571,0.4631578947368421,0.5285893617021277,0.5578947368421052,0.5686274509803921,8,6,0.11764705882352941,0,0
"2025-03-03","WAS",96,90,21,49,0.42857142857142855,10,35,0.2857142857142857,0.2857142857142857,18,26,16,27,3,0.6190476190476191,0.65,0.9,0.4166666666666667,0.5412029761904762,0.42857142857142855,0.483695652173913,2,4,0.08163265306122448,0,0
"2025-03-05","CLE",98,112,27,47,0.574468085106383,14,40,0.35,0.35,16,30,24,33,9,0.5555555555555556,0.625,0.7857142857142857,0.45977011494252873,0.5944574712643678,0.5517241379310345,0.5773195876288659,6,2,0.0425531914893617,0,0
"2025-03-07","MIN",93,106,22,36,0.6111111111111112,18,45,0.4,0.4090909090909091,8,28,16,42,12,0.6363636363636364,0.6363636363636364,0.7777777777777778,0.5555555555555556,0.56852375,0.6049382716049383,0.6022727272727273,0,1,0.027777777777777776,1,0.022222222222222223
